Series Name,Series Code,Country Name,Country Code,2009 [YR2009],2012 [YR2012],2016 [YR2016]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,MEA,72.3259941142938,72.9316561918317,73.7108202549751
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (excluding high income),MNA,71.8098593729501,72.4050204424726,73.1982110954199
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (IDA & IBRD countries),TMN,71.8002016323595,72.3975980989268,73.1935470729551
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle income,MIC,69.3356563464444,70.341638339973,71.4677366362169
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,NAC,78.6477282693838,79.0314808541297,78.9016844018275
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Not classified,INX,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,OECD members,OED,79.1153987082566,79.6312358234168,80.0865632054628
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Other small states,OSS,63.5615663102692,65.7194602207097,67.83562940085
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pacific island small states,PSS,68.295623687014,68.8819826450894,69.6137419308888
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Post-demographic dividend,PST,79.4773748890777,80.0866364448827,80.5542451231572
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pre-demographic dividend,PRE,55.9431876880214,57.8355553453182,59.9919371242937
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Small states,SST,65.6370311570199,67.2839494393866,68.9604627311958
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia,SAS,66.4278567036032,67.6463399602528,68.9161514390397
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia (IDA & IBRD),TSA,66.4278567036032,67.6463399602528,68.9161514390397
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,SSF,55.961118121424,58.1495795385572,60.44238733816
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (excluding high income),SSA,55.9593504341356,58.1480277547311,60.4411032223981
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (IDA & IBRD countries),TSS,55.961118121424,58.1495795385572,60.44238733816
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Upper middle income,UMC,73.2338403800981,74.1559500717415,75.2786219982798
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,World,WLD,70.2464627373744,71.1717120220049,72.182171054675
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Afghanistan,AFG,1454.66301483469,1806.76392975325,1896.99251957482
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Albania,ALB,8814.79960576386,10526.2356037242,11868.1779203019
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Algeria,DZA,12291.7607653725,13479.6805812833,15050.4321898664
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,American Samoa,ASM,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Andorra,AND,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Angola,AGO,6092.78324495025,6772.528333315,6756.93507436951
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Antigua and Barbuda,ATG,21875.2347891364,20779.8250306909,24177.9597202438
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Argentina,ARG,16753.3948879075,19764.2250139108,20130.4080257871
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Armenia,ARM,6326.65796858965,7649.06153123358,8808.57271425944
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Aruba,ABW,34693.0867453501,35498.9820893212,38390.2716491653
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Australia,AUS,40300.3082316095,42826.789579996,47352.1116091306
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Austria,AUT,40926.5237645676,46457.3457770311,51655.5030888825
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Azerbaijan,AZE,15162.8877986052,16193.3956654319,17417.0866946634
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Bahamas, The",BHS,28760.5128587163,30656.0767543286,30862.5383550076
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bahrain,BHR,39423.0816939165,41754.6896622274,47215.5509961317
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bangladesh,BGD,2335.91871657039,2844.70256475036,3696.77619315223
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Barbados,BRB,15774.814894369,16651.2935264519,18027.9583098538
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Belarus,BLR,14580.5808004617,17807.4177410243,18098.4228595267
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Belgium,BEL,38008.8318042255,42435.9092509865,47214.1806397639
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Belize,BLZ,7533.77078808382,8026.17277805109,8388.18205260709
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Benin,BEN,1773.72977079744,1891.53038798579,2169.75580683695
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bermuda,BMU,55337.6760328951,53137.2150705545,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bhutan,BTN,5967.75080811045,7692.58153675841,9656.33926201132
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bolivia,BOL,5045.33127268835,5825.13998452263,7147.83920983733
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bosnia and Herzegovina,BIH,9030.46433192636,10304.0164615688,12824.0361342552
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Botswana,BWA,12007.2323898495,14558.0664085955,17314.7804034064
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Brazil,BRA,13288.4388133052,15506.5617123515,15331.5505756438
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,British Virgin Islands,VGB,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Brunei Darussalam,BRN,76961.8121969625,83725.4210256357,78134.6665209268
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bulgaria,BGR,14146.1068964246,16208.2204291165,19500.3294529732
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Burkina Faso,BFA,1348.00597328637,1550.63068365825,1773.31883763898
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Burundi,BDI,698.17355330756,762.422479525263,743.903597585734
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cabo Verde,CPV,5741.21820656374,6207.36142353237,6709.10991576758
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cambodia,KHM,2340.55856673636,2860.14673413502,3742.95879264866
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cameroon,CMR,2767.97483614165,3021.40920046322,3546.54456017232
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Canada,CAN,38797.3850494638,42189.1961096712,45011.6431674509
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cayman Islands,CYM,64698.9920188246,63666.612362493,70049.9837051982
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Central African Republic,CAF,919.408558925555,1083.68992545175,789.165191749179
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Chad,TCD,1688.08228231936,1988.06482319185,2012.81731594869
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Channel Islands,CHI,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Chile,CHL,16159.6052340491,21507.7074027908,22874.1494182585
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,China,CHN,8352.68993342959,11328.2817147723,15513.2730434049
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Colombia,COL,10274.4898568749,12226.2858372132,14259.6093025498
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Comoros,COM,2318.43019554029,2531.03797668748,2689.06012554025
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Congo, Dem. Rep.",COD,616.658619394968,719.914258986702,868.613356218489
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Congo, Rep.",COG,4886.38366885052,5518.96742184187,5833.99564359514
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Costa Rica,CRI,12058.5238213641,14041.99377527,16278.6019026601
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cote d'Ivoire,CIV,2596.89747661314,2747.90052339675,3665.55048579924
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Croatia,HRV,20034.7358021546,21156.5833883975,24524.4840493517
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cuba,CUB,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Curacao,CUW,27566.012643741,28168.8298616806,27679.6447914148
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cyprus,CYP,33888.2852261088,31914.6834217479,33682.4790814849
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Czech Republic,CZE,27599.3008601602,29047.2464395949,35230.5224608776
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Denmark,DNK,40339.6771281296,44803.9682421214,50694.1921884446
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Djibouti,DJI,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Dominica,DMA,9889.38464751495,10328.730876656,11287.5781748468
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Dominican Republic,DOM,10283.1614744151,11979.7022644985,15613.1481703744
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ecuador,ECU,8841.98438922826,10483.1341313652,11222.0784862582
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Egypt, Arab Rep.",EGY,9411.30496895581,10172.9830564821,11294.2492425601
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,El Salvador,SLV,5955.81386643625,6773.4821398818,7686.02635964398
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Equatorial Guinea,GNQ,37820.9548141287,36576.0904309759,26232.1337763143
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Eritrea,ERI,1888.61517953682,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Estonia,EST,20502.353701344,26022.4688470951,30897.5469102613
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Eswatini,SWZ,7742.41140855761,8873.80037591772,10237.8623978949
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ethiopia,ETH,950.554329360797,1250.35122224562,1746.162769853
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Faroe Islands,FRO,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Fiji,FJI,6965.53897123108,7758.21871400103,9683.6245291416
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Finland,FIN,37830.0231384274,40620.176066035,43729.9644889289
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,France,FRA,34685.17379693,37679.1217798605,42047.2872382377
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,French Polynesia,PYF,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Gabon,GAB,14514.7729871491,16536.5659575518,17839.8973012874
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Gambia, The",GMB,1453.17802687495,1504.36842304573,1558.69556990227
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Georgia,GEO,6316.00442119158,8239.54408736673,9993.51512094474
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Germany,DEU,37042.4478763203,43564.1480172353,49921.330617974
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ghana,GHA,2784.13827920545,3664.60015273165,4135.64500107798
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Gibraltar,GIB,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Greece,GRC,30365.3999269637,25284.4640766238,27273.9345786637
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Greenland,GRL,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Grenada,GRD,10764.5139594055,11054.5848688511,13844.1434652083
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guam,GUM,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guatemala,GTM,6458.25303432083,7031.53131062653,7955.3200105864
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guinea,GIN,1574.55279605069,1817.88046825629,2167.24734922033
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guinea-Bissau,GNB,1358.99826105555,1469.8050436072,1648.4383323409
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guyana,GUY,5428.7561590314,6523.25104388796,7864.89061182963
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Haiti,HTI,1570.62109385648,1621.25888398201,1787.1592845693
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Honduras,HND,3726.82614885361,4150.26586844041,4683.12669639531
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Hong Kong SAR, China",HKG,43949.5713864246,51344.5030257442,58755.3080616592
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Hungary,HUN,20651.7618324996,23094.4733308159,26851.6249748593
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Iceland,ISL,41905.3660341379,41926.3419355085,52582.2938522275
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,India,IND,4026.38086488723,4909.58412124372,6634.84463501265
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Indonesia,IDN,7813.09010599137,9444.94840145069,11604.5252493009
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Iran, Islamic Rep.",IRN,16791.0588831018,17149.7392217045,20150.3222604927
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Iraq,IRQ,12287.7296540852,15320.886469871,17828.3934907632
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ireland,IRL,41621.718321539,46256.5688825764,70522.225919013
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Isle of Man,IMN,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Israel,ISR,27499.1212993853,31725.3252423834,37513.3916357154
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Italy,ITA,34513.9729232965,36237.1104277204,39045.1681677898
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Jamaica,JAM,7919.93023710154,8170.02357288729,8761.97659823284
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Japan,JPN,33198.616113072,37191.3859456258,41118.0780381719
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Jordan,JOR,9357.48094828278,9041.23484081969,8983.16634203456
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kazakhstan,KAZ,18392.8849852359,22407.9833149099,25314.865536271
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kenya,KEN,2235.68011133501,2610.73799580282,3121.83048910676
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kiribati,KIR,1745.98690685407,1837.99193779366,2210.85071934181
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Korea, Rep.",KOR,28325.2092954875,32097.164002476,37142.832902789
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kosovo,XKX,7474.95965740206,8554.0064987596,10211.5128949193
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kuwait,KWT,79262.7536911132,80209.8145315893,75689.2757483502
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kyrgyz Republic,KGZ,2746.97206910734,2921.60378315774,3567.8126844613
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lao PDR,LAO,3823.69226913528,4863.79173231388,6473.2305488419
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Latvia,LVA,16871.7801070176,21252.7134300788,25839.9123592995
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lebanon,LBN,13286.6125663421,13610.8883532956,12693.5641824444
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lesotho,LSO,2214.11688427184,2766.63247369816,3169.36246309235
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Liberia,LBR,1041.94548615102,1234.28081873098,1269.88622270192
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Libya,LBY,27474.4903791358,25080.9683779965,14964.5228797432
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Liechtenstein,LIE,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lithuania,LTU,18145.8529229608,24658.0041667768,30299.9189349312
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Luxembourg,LUX,82278.1973939736,91622.1774169388,105082.07346404
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Macao SAR, China",MAC,77417.786922644,126618.471774679,105429.25438228
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Madagascar,MDG,1376.07422030894,1397.23877913423,1507.94228250435
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Malawi,MWI,1004.66075755083,1107.97055007375,1230.41657133435
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Malaysia,MYS,19283.4523118624,23105.0752924904,28185.539041375
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Maldives,MDV,11177.8559624244,12496.4282598835,14055.9381572093
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mali,MLI,1777.69007942335,1842.68660161521,2131.58970331291
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Malta,MLT,26139.5081810283,29443.8000750593,38338.8841841179
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Marshall Islands,MHL,2949.30250224582,3431.79444575819,3701.79999438144
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mauritania,MRT,3260.58863873724,3646.7275669296,3984.21488994888
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mauritius,MUS,14820.4986609168,17421.1450215756,21151.2477748377
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mexico,MEX,14558.2448127429,17162.9275170326,18781.8429159921
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Micronesia, Fed. Sts.",FSM,3148.56089935389,3375.29838903907,3370.00523931499
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Moldova,MDA,4275.93342192476,5079.41639876853,6424.37121926973
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Monaco,MCO,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mongolia,MNG,7119.20825133531,9939.57029611532,12140.8470898576
